article_quality,revision_id,article_name,country,population
Stub,803847313,Michelle Yesudas,Malaysia,30788840
Stub,804009781,Syed Sheh Shahabudin,Malaysia,30788840
GA,804091573,Ahmad Ismail (Malaysian politician),Malaysia,30788840
Start,804053178,List of Malaysian politicians of Indian descent,Malaysia,30788840
GA,804215818,Karpal Singh,Malaysia,30788840
C,804374956,Onn Jaafar,Malaysia,30788840
Stub,804489697,G. Rama Iyer,Malaysia,30788840
Start,804556604,Siti Zailah Mohd Yusoff,Malaysia,30788840
Start,804556284,Mustapa Mohamed,Malaysia,30788840
C,804632561,Zairil Khir Johari,Malaysia,30788840
Start,804703685,Gan Peck Cheng,Malaysia,30788840
Stub,804949237,Fadzil Mahmood,Malaysia,30788840
Start,804976808,Hoh Khai Mun,Malaysia,30788840
Stub,805230733,Vigneswaran Sanasee,Malaysia,30788840
C,805402248,Wan Azizah Wan Ismail,Malaysia,30788840
Stub,805405910,Ameir Hassan,Malaysia,30788840
Start,805402558,M. Kulasegaran,Malaysia,30788840
C,805402380,Mohamad Sabu,Malaysia,30788840
Stub,805459326,Lim Si Pin,Malaysia,30788840
Start,805444233,Ghazali Shafie,Malaysia,30788840
Start,805458679,Teng Boon Soon,Malaysia,30788840
Start,805458276,Fong Kui Lun,Malaysia,30788840
FA,805427222,Lim Yew Hock,Malaysia,30788840
C,805601085,Subramaniam Sathasivam,Malaysia,30788840
C,805599800,Hee Yit Foong,Malaysia,30788840
C,805601302,V. Sivakumar,Malaysia,30788840
GA,805599633,G. Palanivel,Malaysia,30788840
C,805601110,Syed Hussein Alatas,Malaysia,30788840
GA,805600600,Ong Ka Chuan,Malaysia,30788840
C,805600902,Samy Vellu,Malaysia,30788840
Start,805559437,John Victor Morais,Malaysia,30788840
C,805600468,Mukhriz Mahathir,Malaysia,30788840
Start,805923753,Ahmad Maslan,Malaysia,30788840
Start,805966591,Abdullah CD,Malaysia,30788840
Start,806010004,Abdul Azeez Abdul Rahim,Malaysia,30788840
C,806054094,Budiman Mohd Zohdi,Malaysia,30788840
C,806215172,Goh Leong San,Malaysia,30788840
Start,806282713,Reezal Merican Naina Merican,Malaysia,30788840
Start,806318338,Gooi Hsiao-Leung,Malaysia,30788840
Stub,806337545,Christina Liew,Malaysia,30788840
Start,806620169,Mohd Ali Rustam,Malaysia,30788840
Stub,806631152,Ahmad Faizal Azumu,Malaysia,30788840
Start,806680626,Vijayaratnam Seevaratnam,Malaysia,30788840
Start,806771221,Kassim Ahmad,Malaysia,30788840
Stub,806791628,Syed Saddiq Syed Abdul Rahman,Malaysia,30788840
Start,806956559,Asyraf Wajdi Dusuki,Malaysia,30788840
C,807071050,Wang Gungwu,Malaysia,30788840
C,807115130,Devan Nair,Malaysia,30788840
FA,807123974,Mahathir Mohamad,Malaysia,30788840
Start,807137201,M. Kayveas,Malaysia,30788840
Start,807132553,Devaki Krishnan,Malaysia,30788840
B,807167610,Najib Razak,Malaysia,30788840
Stub,807312413,Kumutha Rahman,Malaysia,30788840
C,807346458,Tunku Abdul Rahman,Malaysia,30788840
C,807369775,Abdul Razak Hussein,Malaysia,30788840
Stub,443641865,Template:Azerbaijan-mayor-stub,Azerbaijan,9651000
Stub,668918637,Template:Azerbaijan-politician-stub,Azerbaijan,9651000
Stub,696105770,Template:Azerbaijan-diplomat-stub,Azerbaijan,9651000
C,699340982,Yevsey Gindes,Azerbaijan,9651000
C,710699672,Javad Malik-Yeganov,Azerbaijan,9651000
Start,712398115,Khudadat bey Malik-Aslanov,Azerbaijan,9651000
Start,712858068,Ivan Fioletov,Azerbaijan,9651000
Stub,712513770,Solomon Grobshtein,Azerbaijan,9651000
Start,718025155,Rafael Allahverdiyev,Azerbaijan,9651000
Stub,718025343,Sanan Alizade,Azerbaijan,9651000
Start,718430824,Ali Masimov,Azerbaijan,9651000
Start,719033107,Yavar Jamalov,Azerbaijan,9651000
Start,719037773,Shahin Mustafayev,Azerbaijan,9651000
Start,719003255,Yaqub Eyyubov,Azerbaijan,9651000
Start,719206101,Nazim Ibrahimov,Azerbaijan,9651000
Stub,719213992,Ramiz Hasanov,Azerbaijan,9651000
Start,719164244,Aydin Aliyev,Azerbaijan,9651000
Start,719075124,Ogtay Shiraliyev,Azerbaijan,9651000
Start,719319002,Salim Muslumov,Azerbaijan,9651000
Start,719104940,Fazil Mammadov,Azerbaijan,9651000
Start,719091928,Fizuli Alakbarov,Azerbaijan,9651000
Start,719266471,Kamran Imanov,Azerbaijan,9651000
Stub,719151533,Arif Valiyev,Azerbaijan,9651000
Stub,719196132,Karam Hasanov,Azerbaijan,9651000
Stub,719260578,Isgandar Chandirli,Azerbaijan,9651000
Start,719234108,Ziyafat Asgarov,Azerbaijan,9651000
Start,719462905,Heydar Babayev,Azerbaijan,9651000
Start,719640169,Khalaf Khalafov,Azerbaijan,9651000
Stub,720484324,Fikrat Yusifov,Azerbaijan,9651000
Start,720931949,Nariman bey Narimanbeyov,Azerbaijan,9651000
C,720966705,Hamid bey Shahtakhtinski,Azerbaijan,9651000
Start,720870284,Rustam Khan Khoyski,Azerbaijan,9651000
Stub,721359680,Vahid Ahmadov,Azerbaijan,9651000
Stub,721119714,Valerian Klenevski,Azerbaijan,9651000
Start,722143677,Musa bey Rafiyev,Azerbaijan,9651000
Start,723564296,Nikolai Gikalo,Azerbaijan,9651000
Stub,724519771,Ayyub Khanbudagov,Azerbaijan,9651000
Start,725141868,Alisahib Huseynov,Azerbaijan,9651000
Stub,725188231,Xanhüseyn Kazımlı,Azerbaijan,9651000
Start,726042837,Panah Huseynov,Azerbaijan,9651000
Start,727340389,Mammad Yusif Jafarov,Azerbaijan,9651000
Stub,734540809,Rasim Musabayov,Azerbaijan,9651000
Start,734662009,Sadykh bey Aghabeyov,Azerbaijan,9651000
Stub,734672773,Shikhali Gurbanov,Azerbaijan,9651000
Start,735822434,Rufat Aslanli,Azerbaijan,9651000
Start,738354402,Hafiz Pashayev,Azerbaijan,9651000
Start,739247117,Arzu Rahimov,Azerbaijan,9651000
Start,739241417,Ali M. Hasanov,Azerbaijan,9651000
Stub,742810649,Fuad Gahramanli,Azerbaijan,9651000
Start,744595398,Rahim Huseynov,Azerbaijan,9651000
Start,744572918,Mustafa Vakilov,Azerbaijan,9651000
C,744951190,Mammad Hasan Hajinski,Azerbaijan,9651000
Start,745314126,Atakhan Pashayev,Azerbaijan,9651000
Stub,747059819,Agasalim Atakishiyev,Azerbaijan,9651000
Start,747471385,Eldar Namazov,Azerbaijan,9651000
Start,747491137,Fuad Guliyev,Azerbaijan,9651000
Start,747477623,Etibar Mammadov,Azerbaijan,9651000
Start,747596354,Naghi Sheykhzamanli,Azerbaijan,9651000
Start,747649375,Kamaladdin Heydarov,Azerbaijan,9651000
Start,747676948,Samad Seyidov,Azerbaijan,9651000
Stub,749394821,Ismat Abasov,Azerbaijan,9651000
Start,750350470,Vidadi Isgandarov,Azerbaijan,9651000
Start,751289040,Vagif Aliyev,Azerbaijan,9651000
Start,751543065,Firidun bey Kocharli,Azerbaijan,9651000
Start,752353791,Azad Rahimov,Azerbaijan,9651000
Start,752972587,Zakir Garalov,Azerbaijan,9651000
Stub,755040304,Mammad Isgandarov,Azerbaijan,9651000
Stub,755078617,Teymur Guliyev,Azerbaijan,9651000
Stub,755047153,Anvar Alikhanov,Azerbaijan,9651000
Start,755035543,Kamran Baghirov,Azerbaijan,9651000
Start,755036003,Rashid Khan Gaplanov,Azerbaijan,9651000
Stub,755208474,Ali Ibrahimov,Azerbaijan,9651000
Stub,755184695,Sadig Rahimov,Azerbaijan,9651000
Stub,755184858,Huseyn Rahmanov,Azerbaijan,9651000
Stub,755210348,Hasan Sayidov,Azerbaijan,9651000
Start,755873709,Tahira Tahirova,Azerbaijan,9651000
Start,758185800,Alish Lambaranski,Azerbaijan,9651000
Stub,760794093,Gudrat Gurbanov,Azerbaijan,9651000
Start,764697396,Mir Hasan Vazirov,Azerbaijan,9651000
Start,765986914,Mubariz Gurbanli,Azerbaijan,9651000
C,767183341,Jamil Hasanli,Azerbaijan,9651000
B,766716008,Gular Ahmadova,Azerbaijan,9651000
Start,768375110,Yevda Abramov,Azerbaijan,9651000
Start,769334231,Ziya Mammadov,Azerbaijan,9651000
Start,772848174,Aziz Seyidov,Azerbaijan,9651000
Start,774220236,Huseyngulu Baghirov,Azerbaijan,9651000
Stub,774805114,Dadash Bunyadzade,Azerbaijan,9651000
Start,775268699,Ali S. Hasanov,Azerbaijan,9651000
Start,775264470,Nasib Yusifbeyli,Azerbaijan,9651000
Start,776066263,Jamo bey Hajinski,Azerbaijan,9651000
Start,776722927,Isgandar Hamidov,Azerbaijan,9651000
Stub,777541684,Alovsat Bakhshiyev,Azerbaijan,9651000
Start,777902393,Artur Rasizade,Azerbaijan,9651000
Stub,778516541,Heybatgulu Mammadbayov,Azerbaijan,9651000
C,778789695,Khalil Khasmammadov,Azerbaijan,9651000
Start,778824046,Khudadat Rafibeyli,Azerbaijan,9651000
Start,778959407,Khanlar Safaraliyev,Azerbaijan,9651000
Start,779738085,Lala Shevket,Azerbaijan,9651000
Start,779737818,Hijran Huseynova,Azerbaijan,9651000
Start,779737554,Govhar Bakhshaliyeva,Azerbaijan,9651000
Start,779738173,Ayna Sultanova,Azerbaijan,9651000
Start,781921851,Nurmammad bey Shahsuvarov,Azerbaijan,9651000
Start,781626406,Hasan bey Aghayev,Azerbaijan,9651000
C,781726403,Abdurrahim bey Hagverdiyev,Azerbaijan,9651000
C,782105749,Ahmet Ağaoğlu,Azerbaijan,9651000
Start,783331505,Maleyka Abbaszadeh,Azerbaijan,9651000
Start,783952413,Nurali Yusifbayli,Azerbaijan,9651000
Stub,784171048,Elmar Valiyev,Azerbaijan,9651000
Start,784341903,Mehdi bey Hajinski,Azerbaijan,9651000
Start,784407072,Maciej Sulkiewicz,Azerbaijan,9651000
Start,785133556,Sara Khatun,Azerbaijan,9651000
Stub,785336384,Mir Teymur Yagubov,Azerbaijan,9651000
Start,785206330,Samad bey Mehmandarov,Azerbaijan,9651000
Start,785203567,Imam Mustafayev,Azerbaijan,9651000
Start,785203778,Vladimir Polonsky,Azerbaijan,9651000
Start,785367320,Mirza Asadullayev,Azerbaijan,9651000
Start,786336842,Vali Akhundov,Azerbaijan,9651000
GA,786591329,Khosrov bey Sultanov,Azerbaijan,9651000
Start,787159777,Mammad agha Shahtakhtinski,Azerbaijan,9651000
Start,787858230,Agha Aminov,Azerbaijan,9651000
Stub,788033680,Akim Badalov,Azerbaijan,9651000
Start,788485152,Aliagha Hasanov,Azerbaijan,9651000
C,788525123,Ilgar Mammadov,Azerbaijan,9651000
Start,788976166,Anar Mammadkhanov,Azerbaijan,9651000
Stub,789329253,Grigory Petrov,Azerbaijan,9651000
C,789408451,Rovshan Javadov,Azerbaijan,9651000
Stub,789700409,Arif Mammadov,Azerbaijan,9651000
Start,789950375,Aslan bey Gardashov,Azerbaijan,9651000
Start,789950383,Aslan bey Safikurdski,Azerbaijan,9651000
C,790434634,Leyla Yunus,Azerbaijan,9651000
C,790476346,Bakhtiyar Vahabzadeh,Azerbaijan,9651000
Start,791840913,Zakir Hasanov,Azerbaijan,9651000
Start,792532517,Ganira Pashayeva,Azerbaijan,9651000
Stub,794067637,Hossein Taheri,Azerbaijan,9651000
C,794186289,Abdurrahman Fatalibeyli,Azerbaijan,9651000
Start,794185739,Abdulali bey Amirjanov,Azerbaijan,9651000
Start,794376714,Abid Sharifov,Azerbaijan,9651000
Start,795957577,Asef Hadjiyev,Azerbaijan,9651000
Stub,796341737,Valery Grigoryan,Azerbaijan,9651000
Start,796518788,Ogtay Asadov,Azerbaijan,9651000
Start,797412621,Safar Abiyev,Azerbaijan,9651000
C,797693679,Behbud Khan Javanshir,Azerbaijan,9651000
C,798073295,Misir Mardanov,Azerbaijan,9651000
Start,798200518,Ramiz Mehdiyev,Azerbaijan,9651000
Start,799134889,Grigory Korganov,Azerbaijan,9651000
Start,799135402,Ruben Rubenov,Azerbaijan,9651000
Start,799230326,Agha Ashurov,Azerbaijan,9651000
C,799320425,Ajdar Ismailov,Azerbaijan,9651000
C,799375674,Leyla Aliyeva,Azerbaijan,9651000
C,799603786,Akram Aylisli,Azerbaijan,9651000
Start,800091543,Ahmed bey Pepinov,Azerbaijan,9651000
Start,800660756,Elshad Isgandarov,Azerbaijan,9651000
Start,800905473,Akbar agha Sheykhulislamov,Azerbaijan,9651000
Stub,801195344,Gazanfar Musabekov,Azerbaijan,9651000
Stub,801276754,Ali Antsukhski,Azerbaijan,9651000
Start,801301106,Elchin Afandiyev,Azerbaijan,9651000
C,801331000,Zardusht Alizadeh,Azerbaijan,9651000
Start,801477343,Elman Rustamov,Azerbaijan,9651000
C,801482692,Elmira Gafarova,Azerbaijan,9651000
Start,801715282,Elchin Guliyev,Azerbaijan,9651000
B,801821399,Yusif Vazir Chamanzaminli,Azerbaijan,9651000
Start,801925707,Havva Mammadova,Azerbaijan,9651000
Start,802685519,Osman Mirzayev,Azerbaijan,9651000
Start,802685463,Zulfi Hajiyev,Azerbaijan,9651000
Start,802685433,Mahammad Asadov,Azerbaijan,9651000
Stub,802685397,Tofig Ismayilov (politician),Azerbaijan,9651000
Stub,802685409,Ismat Gayibov,Azerbaijan,9651000
Start,803505449,Aynur Sofiyeva,Azerbaijan,9651000
Start,803568163,Ilham Madatov,Azerbaijan,9651000
C,803910313,Fatali Khan Khoyski,Azerbaijan,9651000
C,803936488,Mehriban Aliyeva,Azerbaijan,9651000
Stub,804496613,Firuz Mustafayev,Azerbaijan,9651000
Start,804656981,Dilara Aliyeva,Azerbaijan,9651000
Start,804981955,Yakov Zevin,Azerbaijan,9651000
GA,805482304,Polad Bülbüloğlu,Azerbaijan,9651000
C,806420439,Mammad Amin Rasulzadeh,Azerbaijan,9651000
Start,806491599,Yagub Mammadov (politician),Azerbaijan,9651000
Stub,806492530,Bayram Safarov,Azerbaijan,9651000
Start,806493000,Nizami Bahmanov,Azerbaijan,9651000
Start,806928457,Alimardan Topchubashov,Azerbaijan,9651000
Stub,807125093,Mustafa Mahmudov,Azerbaijan,9651000
Stub,807457062,Hajibala Abutalybov,Azerbaijan,9651000
Stub,446019004,Template:Sweden-mayor-stub,Sweden,9804792
Stub,535414613,Template:Sweden-activist-stub,Sweden,9804792
Stub,540996796,Template:Sweden-diplomat-stub,Sweden,9804792
Stub,668917996,Template:Sweden-politician-stub,Sweden,9804792
Stub,669869895,Lise Nordin,Sweden,9804792
Stub,700180948,Andrea Törnestam,Sweden,9804792
Stub,702972334,Mats Svegfors,Sweden,9804792
Start,702740797,Nils Jönsson (Oxenstierna),Sweden,9804792
Start,702875035,Bo Holmberg,Sweden,9804792
Stub,702258783,Tomas Bertelman,Sweden,9804792
Start,702712670,Johan Oxenstierna,Sweden,9804792
Stub,702687818,Bengt Jönsson (Oxenstierna),Sweden,9804792
Stub,703401191,Fredrik Gyllenborg,Sweden,9804792
Stub,703547153,Hans von Dellingshausen,Sweden,9804792
Stub,703060685,Tommy Funebo,Sweden,9804792
Stub,703560413,Lars Herman Gyllenhaal,Sweden,9804792
Stub,704689916,Sten Wahlund,Sweden,9804792
Start,705274650,Fredrik Ström,Sweden,9804792
Start,705206616,Birger Brosa,Sweden,9804792
Stub,705546376,Otto Grimlund,Sweden,9804792
Stub,706591532,Edvard Carleson,Sweden,9804792
Stub,707089329,Carl Winberg,Sweden,9804792
Stub,707265548,Erik Eriksson (politician),Sweden,9804792
Stub,707674451,Eva Björklund,Sweden,9804792
Start,708935636,Wanja Lundby-Wedin,Sweden,9804792
Stub,709062252,Erik Åsbrink,Sweden,9804792
Stub,710320778,Erik Marks von Würtemberg,Sweden,9804792
Stub,711140161,Folke the Fat,Sweden,9804792
Stub,712127773,Olof Lavesson,Sweden,9804792
Stub,712053150,Kent Persson,Sweden,9804792
Stub,712676837,Oscar Björnstjerna,Sweden,9804792
Stub,714922473,August Lindberg,Sweden,9804792
Stub,714922493,Gunnar Andersson (trade unionist),Sweden,9804792
Stub,715295027,Tomas Polus,Sweden,9804792
Stub,715432336,Wilhelm Carpelan,Sweden,9804792
Stub,716091185,Hans Reinhold von Fersen,Sweden,9804792
Stub,716642687,John-Olof Persson,Sweden,9804792
Stub,716899572,Carl Gustaf Bielke,Sweden,9804792
Stub,717657023,Conrad von Pyhy,Sweden,9804792
Stub,718292745,Sten Carl Bielke,Sweden,9804792
Stub,717925806,Gunnar Thollander,Sweden,9804792
Stub,718624128,Gustaf Wathier Hamilton,Sweden,9804792
Stub,719029663,Mia Danielsson,Sweden,9804792
Stub,719200278,Gustaf Cronhielm,Sweden,9804792
Stub,719084309,Lars Törnman,Sweden,9804792
Stub,720063750,Eliel Löfgren,Sweden,9804792
Stub,720063786,Johannes Hellner,Sweden,9804792
Stub,720383107,Clas Frietzcky,Sweden,9804792
Stub,720937050,Frank Baude,Sweden,9804792
Stub,722571545,Hans-Göran Johansson,Sweden,9804792
Stub,722548794,Gerda Antti,Sweden,9804792
Stub,722684662,Karl Gustaf Scherman,Sweden,9804792
Stub,724231956,Bengt Snivil,Sweden,9804792
Stub,724803733,Bosse Persson,Sweden,9804792
Stub,726836599,Inger Schörling,Sweden,9804792
Stub,727067919,Nils Elowsson,Sweden,9804792
Start,730269175,Hanna Lindberg,Sweden,9804792
Stub,730262426,Hanna Wagenius,Sweden,9804792
Stub,730264425,Lisette Schulman,Sweden,9804792
Stub,730269090,Helene Hellmark Knutsson,Sweden,9804792
Start,730412066,Hilding Hagberg,Sweden,9804792
Stub,730947032,Ella Tengbom-Velander,Sweden,9804792
Stub,731794220,Herman Wrangel,Sweden,9804792
Stub,731574335,Gösta Bagge,Sweden,9804792
Stub,731979798,Carl Löwenhielm,Sweden,9804792
Start,731453635,Jarl Hjalmarson,Sweden,9804792
Start,731451043,Ingemund Bengtsson,Sweden,9804792
Stub,732434054,C.-H. Hermansson,Sweden,9804792
Stub,735331334,Marta Obminska,Sweden,9804792
Stub,735517975,Sven-Erik Bucht,Sweden,9804792
Stub,736455810,Eskil Magnusson,Sweden,9804792
Start,738870678,Anna Johansson-Visborg,Sweden,9804792
Stub,740649891,Bernhard Eriksson,Sweden,9804792
C,741049686,Christina of Holstein-Gottorp,Sweden,9804792
Start,741468652,Olivia Wigzell,Sweden,9804792
Stub,741858494,Carl Persson,Sweden,9804792
Start,745218560,Set Persson,Sweden,9804792
Stub,745745792,Olof Immanuel von Fåhraeus,Sweden,9804792
Stub,748068615,Murad Artin,Sweden,9804792
Start,748254768,Yngve Häckner,Sweden,9804792
Start,749217195,Erik Carlsson Sjöblad,Sweden,9804792
Start,749611496,Carl Gustaf Nordin,Sweden,9804792
Stub,749969014,Margot Wikström,Sweden,9804792
Stub,750185733,Birger Ekstedt,Sweden,9804792
Start,750338831,Birger Furugård,Sweden,9804792
C,750371072,Sten Sture the Elder,Sweden,9804792
Stub,751575824,Adolf Hedin,Sweden,9804792
Start,751893455,Göran Bundy,Sweden,9804792
Start,753493058,Per Brahe the Elder,Sweden,9804792
Stub,753861666,John Bouvin,Sweden,9804792
Start,754312068,Christina of Saxony,Sweden,9804792
Start,754594172,Hemming Gadh,Sweden,9804792
Start,755239211,Aron Modig,Sweden,9804792
Stub,755599564,Fritjof Lager,Sweden,9804792
Start,755929311,Carl Piper,Sweden,9804792
Stub,756793798,Nils Claëson,Sweden,9804792
Start,757146230,Gertrud Månsson,Sweden,9804792
Start,758708331,Gabriel Gustafsson Oxenstierna,Sweden,9804792
Stub,758812826,Wilhelm Bennet,Sweden,9804792
Stub,758820917,Nils Philip Gyldenstolpe,Sweden,9804792
Stub,758824471,Nils Reuterholm,Sweden,9804792
Start,758821308,Adolf Ludvig Hamilton,Sweden,9804792
Stub,759454474,Kalle Larsson,Sweden,9804792
Stub,759453992,Claes Roxbergh,Sweden,9804792
Stub,759454519,Kjell-Erik Karlsson,Sweden,9804792
Stub,759454687,Lennart Gustavsson,Sweden,9804792
Stub,759454493,Kenneth Lantz,Sweden,9804792
Stub,759455121,Ulrik Lindgren,Sweden,9804792
Stub,759453781,Barbro Feltzing,Sweden,9804792
Stub,759454453,Jan Lindholm,Sweden,9804792
Stub,759454767,Mikael Johansson (politician),Sweden,9804792
Stub,759454954,Sven Gunnar Persson,Sweden,9804792
Stub,759454560,Lars Lindén,Sweden,9804792
Stub,759454805,Owe Hellberg,Sweden,9804792
Stub,759454776,Mikael Oscarsson,Sweden,9804792
Stub,759454946,Sten Lundström,Sweden,9804792
Stub,759454751,Mats Odell,Sweden,9804792
Stub,759454834,Per Rosengren,Sweden,9804792
Stub,759454529,Lars Bäckström,Sweden,9804792
Stub,759476492,Anna Ekström,Sweden,9804792
Stub,759454814,Per Landgren,Sweden,9804792
Stub,759454552,Lars Gustafsson (politician),Sweden,9804792
Stub,759454953,Sven Brus,Sweden,9804792
Start,759455107,Tuve Skånberg,Sweden,9804792
Stub,759455109,Ulf Holm,Sweden,9804792
Stub,759454012,Dan Kihlström,Sweden,9804792
Stub,759454971,Tasso Stafilidis,Sweden,9804792
Start,759496838,Cecilia Schelin Seidegård,Sweden,9804792
Stub,759454632,Leif Björnlod,Sweden,9804792
Stub,759454750,Mats Einarsson,Sweden,9804792
Stub,759454803,Olle Sandahl,Sweden,9804792
Stub,759454446,Ingvar Svensson,Sweden,9804792
Start,759510854,Carl Fredrik Pechlin,Sweden,9804792
Stub,759454843,Peter Pedersen (politician),Sweden,9804792
Stub,759454932,Sermin Özürküt,Sweden,9804792
Stub,759454956,Sven-Erik Sjöstrand,Sweden,9804792
Stub,759454740,Martin Andreasson,Sweden,9804792
Stub,759454026,Erling Wälivaara,Sweden,9804792
Stub,759471590,Fredrik Magnus Cronberg,Sweden,9804792
Stub,759454922,Rolf Olsson,Sweden,9804792
Stub,759508911,Lars von Engeström,Sweden,9804792
Stub,759455106,Torsten Lindström,Sweden,9804792
Stub,759453643,Anders Wiklund,Sweden,9804792
Stub,759824775,Carl Tham,Sweden,9804792
Stub,760066050,Roberta Alenius,Sweden,9804792
Stub,759618951,Fabian von Fersen,Sweden,9804792
Stub,762371754,Hjalmar Mehr,Sweden,9804792
Stub,762737394,Mathias Rosenblad,Sweden,9804792
Stub,762369152,Åke Henriksson Tott,Sweden,9804792
Stub,763665685,Eva Goës,Sweden,9804792
Start,765765792,Erik Boheman,Sweden,9804792
Stub,766404180,Peeter Luksep,Sweden,9804792
Start,766761122,Israel Ruong,Sweden,9804792
Stub,766757806,Axel Brusewitz,Sweden,9804792
Start,767756892,Wolmar Anton von Schlippenbach,Sweden,9804792
Stub,767931960,Fredrik Ramel,Sweden,9804792
Stub,769462669,Leonhard Fredrik Rääf,Sweden,9804792
Stub,769910948,Johan Larsson i Örbyhus,Sweden,9804792
Start,770370785,Qristina Ribohn,Sweden,9804792
Stub,770922389,Harald Hjärne,Sweden,9804792
Stub,770789669,Ivar Afzelius,Sweden,9804792
Stub,771102277,Ludvig Almqvist,Sweden,9804792
Start,771362023,Sven Olov Lindholm,Sweden,9804792
Start,771845649,Holger Gustafsson,Sweden,9804792
C,772708228,Carl Gustaf Tessin,Sweden,9804792
Start,773356366,Rudolf Fredrik Berg,Sweden,9804792
Stub,773980723,Benny Haag,Sweden,9804792
